
2021-01-19T01:08:32.421548,1,oximeter,collected
2021-01-19T01:08:32.422403,1,oximeter,sent
2021-01-19T01:08:33.414128,2,oximeter,collected
2021-01-19T01:08:33.414556,2,oximeter,sent
2021-01-19T01:08:34.413757,3,oximeter,collected
2021-01-19T01:08:34.414106,3,oximeter,sent
2021-01-19T01:08:35.414145,4,oximeter,collected
2021-01-19T01:08:35.414506,4,oximeter,sent
2021-01-19T01:08:36.414229,5,oximeter,collected
2021-01-19T01:08:36.414692,5,oximeter,sent
2021-01-19T01:08:37.413815,6,oximeter,collected
2021-01-19T01:08:37.414312,6,oximeter,sent
2021-01-19T01:08:38.414393,7,oximeter,collected
2021-01-19T01:08:38.414834,7,oximeter,sent
2021-01-19T01:08:39.414127,8,oximeter,collected
2021-01-19T01:08:39.414470,8,oximeter,sent
2021-01-19T01:08:40.413713,9,oximeter,collected
2021-01-19T01:08:40.414152,9,oximeter,sent
2021-01-19T01:08:41.413701,10,oximeter,collected
2021-01-19T01:08:41.414116,10,oximeter,sent
2021-01-19T01:08:42.414217,11,oximeter,collected
2021-01-19T01:08:42.414594,11,oximeter,sent
2021-01-19T01:08:43.413923,12,oximeter,collected
2021-01-19T01:08:43.414310,12,oximeter,sent
2021-01-19T01:08:44.414176,13,oximeter,collected
2021-01-19T01:08:44.414643,13,oximeter,sent
2021-01-19T01:08:45.414261,14,oximeter,collected
2021-01-19T01:08:45.414602,14,oximeter,sent
2021-01-19T01:08:46.414937,15,oximeter,collected
2021-01-19T01:08:46.415423,15,oximeter,sent
2021-01-19T01:08:47.413555,16,oximeter,collected
2021-01-19T01:08:47.413918,16,oximeter,sent
2021-01-19T01:08:48.414047,17,oximeter,collected
2021-01-19T01:08:48.414395,17,oximeter,sent
2021-01-19T01:08:49.413634,18,oximeter,collected
2021-01-19T01:08:49.414018,18,oximeter,sent
2021-01-19T01:08:50.414179,19,oximeter,collected
2021-01-19T01:08:50.414493,19,oximeter,sent
2021-01-19T01:08:51.414371,20,oximeter,collected
2021-01-19T01:08:51.414760,20,oximeter,sent
2021-01-19T01:08:52.414020,21,oximeter,collected
2021-01-19T01:08:52.414506,21,oximeter,sent
2021-01-19T01:08:53.414548,22,oximeter,collected
2021-01-19T01:08:53.415078,22,oximeter,sent
2021-01-19T01:08:54.414014,23,oximeter,collected
2021-01-19T01:08:54.414344,23,oximeter,sent
2021-01-19T01:08:55.414215,24,oximeter,collected
2021-01-19T01:08:55.414609,24,oximeter,sent
2021-01-19T01:08:56.413840,25,oximeter,collected
2021-01-19T01:08:56.414197,25,oximeter,sent
2021-01-19T01:08:57.414172,26,oximeter,collected
2021-01-19T01:08:57.414522,26,oximeter,sent
2021-01-19T01:08:58.414126,27,oximeter,collected
2021-01-19T01:08:58.414440,27,oximeter,sent
2021-01-19T01:08:59.414380,28,oximeter,collected
2021-01-19T01:08:59.414858,28,oximeter,sent
2021-01-19T01:09:00.414353,29,oximeter,collected
2021-01-19T01:09:00.414703,29,oximeter,sent
2021-01-19T01:09:01.414470,30,oximeter,collected
2021-01-19T01:09:01.414795,30,oximeter,sent
2021-01-19T01:09:02.413495,31,oximeter,collected
2021-01-19T01:09:02.414057,31,oximeter,sent
2021-01-19T01:09:03.413893,32,oximeter,collected
2021-01-19T01:09:03.414228,32,oximeter,sent
2021-01-19T01:09:04.413808,33,oximeter,collected
2021-01-19T01:09:04.414142,33,oximeter,sent
2021-01-19T01:09:05.413724,34,oximeter,collected
2021-01-19T01:09:05.414061,34,oximeter,sent
2021-01-19T01:09:06.413883,35,oximeter,collected
