
2021-01-19T21:04:32.141780,0,oximeter,on
2021-01-19T21:04:33.175545,2,oximeter,collected
2021-01-19T21:04:33.366526,2,oximeter,processed
2021-01-19T21:04:34.175167,3,oximeter,collected
2021-01-19T21:04:34.175489,3,oximeter,sensor accuracy fail
2021-01-19T21:04:34.366659,2,oximeter,processed
2021-01-19T21:04:35.175288,4,oximeter,collected
2021-01-19T21:04:35.367100,4,oximeter,processed
2021-01-19T21:04:36.175623,5,oximeter,collected
2021-01-19T21:04:36.367560,5,oximeter,processed
2021-01-19T21:04:37.175007,6,oximeter,collected
2021-01-19T21:04:37.175343,6,oximeter,sensor accuracy fail
2021-01-19T21:04:37.367871,5,oximeter,processed
2021-01-19T21:04:38.175749,7,oximeter,collected
2021-01-19T21:04:38.368366,7,oximeter,processed
2021-01-19T21:04:39.175093,8,oximeter,collected
2021-01-19T21:04:39.368786,8,oximeter,processed
2021-01-19T21:04:40.171893,9,oximeter,off
ERROR: 2021-01-19T21:04:40.171893
2021-01-19T21:04:40.369074,8,oximeter,processed
2021-01-19T21:04:50.172000,10,oximeter,on
2021-01-19T21:04:50.175706,11,oximeter,collected
2021-01-19T21:04:50.373189,11,oximeter,processed
2021-01-19T21:04:51.175683,12,oximeter,collected
2021-01-19T21:04:51.373609,12,oximeter,processed
2021-01-19T21:04:52.176059,13,oximeter,collected
2021-01-19T21:04:52.373981,13,oximeter,processed
2021-01-19T21:04:53.175698,14,oximeter,collected
2021-01-19T21:04:53.374389,14,oximeter,processed
2021-01-19T21:04:54.175357,15,oximeter,collected
2021-01-19T21:04:54.374853,15,oximeter,processed
2021-01-19T21:04:55.176506,16,oximeter,collected
2021-01-19T21:04:55.375540,16,oximeter,processed
2021-01-19T21:04:56.175381,17,oximeter,collected
2021-01-19T21:04:56.175813,16,oximeter,processed
2021-01-19T21:04:57.171953,18,oximeter,off
2021-01-19T21:04:57.176267,17,oximeter,processed
2021-01-19T21:05:07.171997,19,oximeter,on
2021-01-19T21:05:07.176375,20,oximeter,collected
2021-01-19T21:05:07.180422,20,oximeter,processed
2021-01-19T21:05:08.175829,21,oximeter,collected
2021-01-19T21:05:08.180851,21,oximeter,processed
2021-01-19T21:05:09.175394,22,oximeter,collected
2021-01-19T21:05:09.181264,22,oximeter,processed
2021-01-19T21:05:10.175764,23,oximeter,collected
2021-01-19T21:05:10.181625,23,oximeter,processed
2021-01-19T21:05:11.175156,24,oximeter,collected
2021-01-19T21:05:11.182019,24,oximeter,processed
2021-01-19T21:05:12.175618,25,oximeter,collected
2021-01-19T21:05:12.182407,25,oximeter,processed
2021-01-19T21:05:13.175808,26,oximeter,collected
2021-01-19T21:05:13.182821,26,oximeter,processed
2021-01-19T21:05:14.171979,27,oximeter,off
2021-01-19T21:05:14.183190,26,oximeter,processed
2021-01-19T21:05:24.172048,28,oximeter,on
2021-01-19T21:05:24.175570,29,oximeter,collected
2021-01-19T21:05:24.187349,29,oximeter,processed
2021-01-19T21:05:25.175519,30,oximeter,collected
2021-01-19T21:05:25.187740,30,oximeter,processed
2021-01-19T21:05:26.175499,31,oximeter,collected
2021-01-19T21:05:26.188202,31,oximeter,processed
2021-01-19T21:05:27.174910,32,oximeter,collected
2021-01-19T21:05:27.188607,32,oximeter,processed
2021-01-19T21:05:28.175499,33,oximeter,collected
2021-01-19T21:05:28.189053,33,oximeter,processed
2021-01-19T21:05:29.175852,34,oximeter,collected
2021-01-19T21:05:29.189495,34,oximeter,processed
2021-01-19T21:05:30.175055,35,oximeter,collected
2021-01-19T21:05:30.189840,35,oximeter,processed
2021-01-19T21:05:31.171927,36,oximeter,off
2021-01-19T21:05:31.190155,35,oximeter,processed
